0.000000000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000011000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000043500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000075000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000107500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000139000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000171500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000203000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000235500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000267000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000299500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000331000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000363500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000396500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000434500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000473500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000515500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000554500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000596000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000634500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000675500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000714500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000755500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000794500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000835500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000874500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000915500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.000954500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.000995500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001034500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001075500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001114500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001155500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001194500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001235500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001274500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001315500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001354500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001395500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001434500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001475500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001514500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001555500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001592500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001627000000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001658500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001691500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001722500000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001755500000000, 1, 1, 1, 1, 1, 1, 1, 1
0.001787000000000, 0, 1, 1, 1, 1, 1, 1, 1
0.001819500000000, 1, 1, 1, 1, 1, 1, 1, 1
